ticker,region,sub_region,country,objective,asset_class,hedge_ccy,leverage_typ,emerging_mkt,single_stock
IAUS,Oceania,Australia and New Zealand,Australia,Large/Mid Cap,Equity,nan,nan,False,False
IB01,Americas,Northern America,United States,Government,Fixed Income,nan,nan,False,False
IBCI,Europe,,,Government,Fixed Income,nan,nan,False,False
IBCX,Europe,,,Corporate,Fixed Income,nan,nan,False,False
IBGE,Europe,,,Government,Fixed Income,nan,nan,False,False
IBGL,Europe,,,Government,Fixed Income,nan,nan,False,False
IBGM,Europe,,,Government,Fixed Income,nan,nan,False,False
IBGS,Europe,,,Government,Fixed Income,nan,nan,False,False
IBGX,Europe,,,Government,Fixed Income,nan,nan,False,False
IBGY,Europe,,,Government,Fixed Income,nan,nan,False,False
IBGZ,Europe,,,Government,Fixed Income,nan,nan,False,False
IBT,,,,Healthcare Innovations,Equity,nan,nan,False,False
IBTA,Europe,,,Government,Fixed Income,nan,nan,False,False
IBTE,Americas,Northern America,United States,Government,Fixed Income,GBP,nan,False,False
IBTG,Americas,Northern America,United States,Government,Fixed Income,nan,nan,False,False
IBTL,Americas,Northern America,United States,Government,Fixed Income,nan,nan,False,False
IBTM,Americas,Northern America,United States,Government,Fixed Income,nan,nan,False,False
IBTS,Americas,Northern America,United States,Government,Fixed Income,nan,nan,False,False
IBTU,Americas,Northern America,United States,Government,Fixed Income,nan,nan,False,False
IBZL,Americas,Latin America and the Caribbean,Brazil,Large/Mid Cap,Equity,nan,nan,False,False
ICBU,Americas,Northern America,United States,Corporate,Fixed Income,nan,nan,False,False
ICDU,Americas,Northern America,United States,Consumer Discretionary,Equity,nan,nan,False,False
ICGT,,,,Private Equity,Equity,nan,nan,False,False
ICOM,,,,Broad Based,Commodity,nan,nan,False,False
ICSU,Americas,Northern America,United States,Consumer Staples,Equity,nan,nan,False,False
IDAP,Asia,,,Income,Equity,nan,nan,False,False
IDAR,Asia,,,Real Estate,Equity,nan,nan,False,False
IDBT,Americas,Northern America,United States,Government,Fixed Income,nan,nan,False,False
IDBZ,Americas,Latin America and the Caribbean,Brazil,Large/Mid Cap,Equity,nan,nan,False,False
IDEM,,,,Large/Mid Cap,Equity,nan,nan,True,False
IDFF,Asia,,,Large/Mid Cap,Equity,nan,nan,False,False
IDFX,Asia,Eastern Asia,China,Large Cap,Equity,nan,nan,False,False
IDIN,,,,Infrastructure,Equity,nan,nan,False,False
IDJG,Europe,,,Growth,Equity,nan,nan,False,False
IDJP,Asia,Eastern Asia,Japan,Small Cap,Equity,nan,nan,False,False
IDKO,Asia,Eastern Asia,South Korea,Large/Mid Cap,Equity,nan,nan,False,False
IDNA,Americas,Northern America,,Large/Mid Cap,Equity,nan,nan,False,False
IDP6,Americas,Northern America,United States,Small Cap,Equity,nan,nan,False,False
IDPE,,,,Private Equity,Equity,nan,nan,False,False
IDTG,Americas,Northern America,United States,Government,Fixed Income,GBP,nan,False,False
IDTK,Asia,Western Asia,Turkey,Large/Mid Cap,Equity,nan,nan,False,False
IDTL,Americas,Northern America,United States,Government,Fixed Income,nan,nan,False,False
IDTM,Americas,Northern America,United States,Government,Fixed Income,nan,nan,False,False
IDTP,Americas,Northern America,United States,Government,Fixed Income,nan,nan,False,False
IDTW,Asia,Eastern Asia,Taiwan,Large/Mid Cap,Equity,nan,nan,False,False
IDUP,Americas,Northern America,United States,Real Estate,Equity,nan,nan,False,False
IDUS,Americas,Northern America,United States,Large Cap,Equity,nan,nan,False,False
IDVY,Europe,,,Income,Equity,nan,nan,False,False
IDWP,,,,Real Estate,Equity,nan,nan,False,False
IDWR,,,,Large/Mid Cap,Equity,nan,nan,False,False
IE15,Europe,,,Corporate,Fixed Income,nan,nan,False,False
IEAA,Europe,,,Corporate,Fixed Income,nan,nan,False,False
IEAC,Europe,,,Corporate,Fixed Income,nan,nan,False,False
IEAH,Europe,,,Corporate,Fixed Income,nan,nan,False,False
IEBC,Europe,,,Corporate,Fixed Income,nan,nan,False,False
IEDL,Europe,,,Value,Equity,nan,nan,False,False
IEDY,,,,Income,Equity,nan,nan,True,False
IEEM,,,,Large/Mid Cap,Equity,nan,nan,True,False
IEEU,Europe,,,Large/Mid Cap,Equity,nan,nan,False,False
IEFM,Europe,,,Momentum,Equity,nan,nan,False,False
IEFQ,Europe,,,Quality,Equity,nan,nan,False,False
IEFS,Europe,,,Large/Mid Cap,Equity,nan,nan,False,False
IEFV,Europe,,,Value,Equity,nan,nan,False,False
IEM,,,,Infrastructure,Equity,nan,nan,False,False
IEMA,,,,Large/Mid Cap,Equity,nan,nan,True,False
IEMB,,,,Aggregate,Fixed Income,nan,nan,True,False
IEMD,Europe,,,Momentum,Equity,nan,nan,False,False
IEMI,,,,Infrastructure,Equity,nan,nan,True,False
IEML,,,,Local Currency,Fixed Income,nan,nan,True,False
IEMS,,,,Small Cap,Equity,nan,nan,True,False
IEMU,Europe,,,Large/Mid Cap,Equity,nan,nan,False,False
IEQD,Europe,,,Quality,Equity,nan,nan,False,False
IESG,Europe,,,Large/Mid Cap,Equity,nan,nan,False,False
IESU,Americas,Northern America,United States,Energy,Equity,nan,nan,False,False
IEUX,Europe,,,Large/Mid Cap,Equity,nan,nan,False,False
IEVL,Europe,,,Value,Equity,nan,nan,False,False
IEWQ,Americas,Northern America,United States,Technology,Equity,nan,nan,False,False
IFFF,Asia,,,Large/Mid Cap,Equity,nan,nan,False,False
IFRB,Europe,Western Europe,France,Government,Fixed Income,nan,nan,False,False
IFSD,Europe,,,Large/Mid Cap,Equity,nan,nan,False,False
IFSU,Americas,Northern America,United States,All Cap,Equity,nan,nan,False,False
IFSW,,,,Large/Mid Cap,Equity,nan,nan,False,False
IGAA,Asia,,,Government,Fixed Income,nan,nan,True,False
IGBE,Europe,Northern Europe,United Kingdom,Corporate,Fixed Income,nan,nan,False,False
IGC,Asia,Southern Asia,India,Large/Mid Cap,Equity,nan,nan,False,False
IGCB,Europe,Northern Europe,United Kingdom,Corporate,Fixed Income,nan,nan,False,False
IGDA,,,,Islamic,Equity,nan,nan,False,False
IGEA,,,,Local Currency,Fixed Income,nan,nan,True,False
IGHY,,,,High Yield,Fixed Income,nan,nan,False,False
IGIL,,,,Government,Fixed Income,nan,nan,False,False
IGL5,Europe,Northern Europe,United Kingdom,Government,Fixed Income,nan,nan,False,False
IGLA,,,,Government,Fixed Income,nan,nan,False,False
IGLH,,,,Government,Fixed Income,GBP,nan,False,False
IGLO,,,,Government,Fixed Income,nan,nan,False,False
IGLS,Europe,Northern Europe,United Kingdom,Government,Fixed Income,nan,nan,False,False
IGLT,Europe,Northern Europe,United Kingdom,Government,Fixed Income,nan,nan,False,False
IGSD,Americas,Northern America,United States,Corporate,Fixed Income,nan,nan,False,False
IGSG,,,,Large/Mid Cap,Equity,nan,nan,False,False
IGSU,,,,Large/Mid Cap,Equity,nan,nan,False,False
IGTM,Americas,Northern America,United States,Government,Fixed Income,GBP,nan,False,False
IGUS,Americas,Northern America,United States,Large Cap,Equity,GBP,nan,False,False
IGV,Europe,Northern Europe,United Kingdom,VCT,VCT,nan,nan,False,False
IGWD,,,,Large/Mid Cap,Equity,GBP,nan,False,False
IH2O,,,,Utilities - Water,Equity,nan,nan,False,False
IHCU,Americas,Northern America,United States,Healthcare,Equity,nan,nan,False,False
IHHG,Americas,Northern America,United States,High Yield,Fixed Income,GBP,nan,False,False
IHYA,Americas,Northern America,United States,High Yield,Fixed Income,nan,nan,False,False
IHYE,Americas,Northern America,United States,High Yield,Fixed Income,EUR,nan,False,False
IHYG,,,,High Yield,Fixed Income,nan,nan,False,False
IHYU,,,,High Yield,Fixed Income,nan,nan,False,False
IIND,Americas,Northern America,India,Large/Mid Cap,Equity,nan,nan,False,False
IIP,Asia,Southern Asia,India,Infrastructure,Equity,nan,nan,False,False
IISU,Americas,Northern America,United States,Industrials,Equity,nan,nan,False,False
IITU,Americas,Northern America,United States,Technology,Equity,nan,nan,False,False
IJPA,Asia,Eastern Asia,Japan,Large/Mid Cap,Equity,nan,nan,False,False
IJPD,Asia,Eastern Asia,Japan,Large/Mid Cap,Equity,USD,nan,False,False
IJPE,Asia,Eastern Asia,Japan,Large/Mid Cap,Equity,EUR,nan,False,False
IJPH,Asia,Eastern Asia,Japan,Large/Mid Cap,Equity,GBP,nan,False,False
IJPN,Asia,Eastern Asia,Japan,Large/Mid Cap,Equity,nan,nan,False,False
IJPU,Asia,Eastern Asia,Japan,Large/Mid Cap,Equity,nan,nan,False,False
IKOR,Asia,Eastern Asia,South Korea,Large/Mid Cap,Equity,nan,nan,False,False
IKSA,Asia,Western Asia,Saudi Arabia,Large/Mid Cap,Equity,nan,nan,False,False
IKSD,Asia,Western Asia,Saudi Arabia,Large/Mid Cap,Equity,nan,nan,False,False
IMBA,Americas,Northern America,United States,MBS,Fixed Income,nan,nan,False,False
IMBS,Americas,Northern America,United States,MBS,Fixed Income,nan,nan,False,False
IMEU,Europe,,,Large/Mid Cap,Equity,nan,nan,False,False
IMGP,,,,MBS,Fixed Income,GBP,nan,False,False
IMIB,Europe,Southern Europe,Italy,Large Cap,Equity,nan,nan,False,False
IMID,,,,Large/Mid Cap,Equity,nan,nan,False,False
IMSU,Americas,Northern America,United States,Materials,Equity,nan,nan,False,False
IMV,Europe,,,Minimum Volatility,Equity,nan,nan,False,False
IMVU,Europe,,,Minimum Volatility,Equity,nan,nan,False,False
INAA,Americas,Northern America,,Large/Mid Cap,Equity,nan,nan,False,False
INDU,,,,Industrial Metals,Commodity,nan,nan,False,False
INFB,,,,Government,Fixed Income,nan,nan,False,False
INFG,Americas,Northern America,United States,Government,Fixed Income,nan,nan,False,False
INFL,Europe,,,Government,Fixed Income,nan,nan,False,False
INFR,,,,Infrastructure,Equity,nan,nan,False,False
INFU,Americas,Northern America,United States,Government,Fixed Income,nan,nan,False,False
INMG,,,,Industrial Metals,Commodity,nan,nan,False,False
INMU,,,,Industrial Metals,Commodity,nan,nan,False,False
INOV,,,,All Cap,Equity,nan,nan,False,False
INPP,,,,Infrastructure,Equity,nan,nan,False,False
INRG,,,,Clean Energy,Equity,nan,nan,False,False
INRL,Asia,Southern Asia,India,Large/Mid Cap,Equity,nan,nan,False,False
INRU,Asia,Southern Asia,India,Large/Mid Cap,Equity,nan,nan,False,False
INSU,Americas,Northern America,United States,Financial Services,Equity,nan,nan,False,False
INSX,Americas,Northern America,United States,Financial Services,Equity,nan,nan,False,False
INTL,,,,Artificial Intelligence,Equity,nan,nan,False,False
INV,,,,Multi Asset,Multi Asset,nan,nan,False,False
INXG,Europe,Northern Europe,United Kingdom,Government,Fixed Income,nan,nan,False,False
IOGP,,,,Oil and Gas,Equity,nan,nan,False,False
IPOL,Europe,Eastern Europe,Poland,Large/Mid Cap,Equity,nan,nan,False,False
IPRP,Europe,,,Real Estate,Equity,nan,nan,False,False
IPRV,,,,Private Equity,Equity,nan,nan,False,False
IPU,Europe,Northern Europe,United Kingdom,Small Cap,Equity,nan,nan,False,False
IPXE,Europe,,,Large/Mid Cap,Equity,nan,nan,False,False
IPXJ,Asia,,,Large/Mid Cap,Equity,nan,nan,False,False
IQCT,,,,Smart Cities,Equity,nan,nan,False,False
IQCY,,,,Smart Cities,Equity,nan,nan,False,False
IQSA,,,,Large/Mid Cap,Equity,nan,nan,False,False
IRCP,Europe,,,Corporate,Fixed Income,nan,nan,False,False
IRSA,Africa,Sub-Saharan Africa,South Africa,Large/Mid Cap,Equity,nan,nan,False,False
IS15,Europe,Northern Europe,United Kingdom,Corporate,Fixed Income,nan,nan,False,False
ISAC,,,,Large/Mid Cap,Equity,nan,nan,False,False
ISAG,,,,Agribusiness,Equity,nan,nan,False,False
ISDE,,,,Islamic,Equity,nan,nan,True,False
ISDU,Americas,Northern America,United States,Islamic,Equity,nan,nan,False,False
ISDW,,,,Islamic,Equity,nan,nan,False,False
ISEU,Europe,,,Large/Mid Cap,Equity,nan,nan,False,False
ISF,Europe,Northern Europe,United Kingdom,Large Cap,Equity,nan,nan,False,False
ISFD,Europe,Northern Europe,United Kingdom,Large Cap,Equity,USD,nan,False,False
ISFE,Asia,,,Small Cap,Equity,nan,nan,False,False
ISFR,Europe,Western Europe,France,Large/Mid Cap,Equity,nan,nan,False,False
ISFU,Europe,Northern Europe,United Kingdom,Large Cap,Equity,nan,nan,False,False
ISJP,Asia,Eastern Asia,Japan,Small Cap,Equity,nan,nan,False,False
ISP6,Americas,Northern America,United States,Small Cap,Equity,nan,nan,False,False
ISPE,Americas,Northern America,United States,Large Cap,Equity,GBP,nan,False,False
ISPY,,,,Cybersecurity,Equity,nan,nan,False,False
ISUN,,,,Clean Energy,Equity,nan,nan,False,False
ISUS,Americas,Northern America,United States,Islamic,Equity,nan,nan,False,False
ISWD,,,,Islamic,Equity,nan,nan,False,False
ISXF,Europe,Northern Europe,United Kingdom,Corporate,Fixed Income,nan,nan,False,False
ITEB,Europe,Southern Europe,Italy,Government,Fixed Income,GBP,nan,False,False
ITEC,Europe,,,Technology,Equity,nan,nan,False,False
ITEH,Europe,Southern Europe,Italy,Government,Fixed Income,USD,nan,False,False
ITEK,,,,Technology,Equity,nan,nan,False,False
ITEP,,,,Technology,Equity,nan,nan,False,False
ITKY,Asia,Western Asia,Turkey,Large/Mid Cap,Equity,nan,nan,False,False
ITPG,Americas,Northern America,United States,Government,Fixed Income,GBP,nan,False,False
ITPS,Americas,Northern America,United States,Government,Fixed Income,nan,nan,False,False
ITWN,Asia,Eastern Asia,Taiwan,Large/Mid Cap,Equity,nan,nan,False,False
IUAA,Americas,Northern America,United States,Aggregate,Fixed Income,nan,nan,False,False
IUAE,Americas,Northern America,United States,Aggregate,Fixed Income,nan,nan,False,False
IUAG,Americas,Northern America,United States,Aggregate,Fixed Income,nan,nan,False,False
IUCB,Americas,Northern America,United States,Corporate,Fixed Income,nan,nan,False,False
IUCD,Americas,Northern America,United States,Consumer Discretionary,Equity,nan,nan,False,False
IUCM,Americas,Northern America,United States,Communication Services,Equity,nan,nan,False,False
IUCS,Americas,Northern America,United States,Consumer Staples,Equity,nan,nan,False,False
IUES,Americas,Northern America,United States,Energy,Equity,nan,nan,False,False
IUFS,Americas,Northern America,United States,Financial Services,Equity,nan,nan,False,False
IUGA,Americas,Northern America,United States,Aggregate,Fixed Income,GBP,nan,False,False
IUHC,Americas,Northern America,United States,Healthcare,Equity,nan,nan,False,False
IUIS,Americas,Northern America,United States,Industrials,Equity,nan,nan,False,False
IUIT,Americas,Northern America,United States,Technology,Equity,nan,nan,False,False
IUKD,Europe,Northern Europe,United Kingdom,Income,Equity,nan,nan,False,False
IUKP,Europe,Northern Europe,United Kingdom,Real Estate,Equity,nan,nan,False,False
IUMD,Americas,Northern America,United States,Momentum,Equity,nan,nan,False,False
IUMF,Americas,Northern America,United States,Momentum,Equity,nan,nan,False,False
IUMO,Americas,Northern America,United States,Momentum,Equity,nan,nan,False,False
IUMS,Americas,Northern America,United States,Materials,Equity,nan,nan,False,False
IUQA,Americas,Northern America,United States,Quality,Equity,nan,nan,False,False
IUQD,Americas,Northern America,United States,Quality,Equity,nan,nan,False,False
IUQF,Americas,Northern America,United States,Quality,Equity,nan,nan,False,False
IUSA,Americas,Northern America,United States,Large Cap,Equity,nan,nan,False,False
IUSE,Americas,Northern America,United States,Large Cap,Equity,EUR,nan,False,False
IUSF,Americas,Northern America,United States,Large Cap,Equity,nan,nan,False,False
IUSP,Americas,Northern America,United States,Real Estate,Equity,nan,nan,False,False
IUSU,Americas,Northern America,United States,Utilities,Equity,nan,nan,False,False
IUSZ,Americas,Northern America,United States,Large Cap,Equity,nan,nan,False,False
IUUS,Americas,Northern America,United States,Utilities,Equity,nan,nan,False,False
IUVD,Americas,Northern America,United States,Value,Equity,nan,nan,False,False
IUVF,Americas,Northern America,United States,Value,Equity,nan,nan,False,False
IUVL,Americas,Northern America,United States,Value,Equity,nan,nan,False,False
IVPB,,,,Multi Asset,Multi Asset,nan,nan,False,False
IVPG,,,,Income,Equity,nan,nan,False,False
IVPM,,,,Other,Multi Asset,nan,nan,False,False
IVPU,Europe,Northern Europe,United Kingdom,All Cap,Equity,nan,nan,False,False
IWDA,,,,Large/Mid Cap,Equity,nan,nan,False,False
IWDE,,,,Large/Mid Cap,Equity,EUR,nan,False,False
IWDG,,,,Large/Mid Cap,Equity,GBP,nan,False,False
IWDP,,,,Real Estate,Equity,nan,nan,False,False
IWFM,,,,Momentum,Equity,nan,nan,False,False
IWFQ,,,,Quality,Equity,nan,nan,False,False
IWFS,,,,Large/Mid Cap,Equity,nan,nan,False,False
IWFV,,,,Value,Equity,nan,nan,False,False
IWMO,,,,Momentum,Equity,nan,nan,False,False
IWQU,,,,Quality,Equity,nan,nan,False,False
IWRD,,,,Large/Mid Cap,Equity,nan,nan,False,False
IWSZ,,,,Large/Mid Cap,Equity,nan,nan,False,False
IWVG,,,,Value,Equity,nan,nan,False,False
IWVL,,,,Value,Equity,nan,nan,False,False
IWVU,,,,Value,Equity,nan,nan,False,False
J13E,Europe,,,Government,Fixed Income,nan,nan,False,False
J13U,Americas,Northern America,United States,Government,Fixed Income,nan,nan,False,False
J15R,Europe,,,Corporate,Fixed Income,nan,nan,False,False
JAGI,Asia,,,All Cap,Equity,nan,nan,False,False
JAM,Americas,Northern America,United States,All Cap,Equity,nan,nan,False,False
JAPB,Asia,Eastern Asia,Japan,Government,Fixed Income,nan,nan,False,False
JARA,,,,Multi Asset,Multi Asset,nan,nan,False,False
JARE,,,,Multi Asset,Multi Asset,nan,nan,False,False
JARG,Asia,Eastern Asia,Japan,Large/Mid Cap,Equity,nan,nan,False,False
JARI,Asia,Eastern Asia,Japan,Large/Mid Cap,Equity,nan,nan,False,False
JARU,,,,Multi Asset,Multi Asset,nan,nan,False,False
JCAG,Asia,Eastern Asia,China,Aggregate,Fixed Income,nan,nan,False,False
JCAP,Asia,Eastern Asia,China,Aggregate,Fixed Income,nan,nan,False,False
JCAS,Asia,Eastern Asia,China,Cash,Fixed Income,nan,nan,False,False
JCAU,Asia,Eastern Asia,China,Aggregate,Fixed Income,nan,nan,False,False
JCCT,Asia,Eastern Asia,China,All Cap,Equity,nan,nan,False,False
JCGA,Asia,Eastern Asia,China,Aggregate,Fixed Income,nan,nan,False,False
JCGI,Asia,Eastern Asia,China,All Cap,Equity,nan,nan,False,False
JCH,Europe,Northern Europe,United Kingdom,All Cap,Equity,nan,nan,False,False
JCHA,Asia,Eastern Asia,China,Aggregate,Fixed Income,nan,nan,False,False
JCSA,Asia,Eastern Asia,China,Cash,Fixed Income,nan,nan,False,False
JCST,Asia,Eastern Asia,China,Cash,Fixed Income,nan,nan,False,False
JCTC,Asia,Eastern Asia,China,All Cap,Equity,nan,nan,False,False
JCTS,Asia,Eastern Asia,China,Cash,Fixed Income,nan,nan,False,False
JEBP,Europe,,,Corporate,Fixed Income,GBP,nan,False,False
JEDG,,,,Space,Equity,nan,nan,False,False
JEDI,,,,Space,Equity,nan,nan,False,False
JEDT,Europe,,,Large/Mid Cap,Equity,nan,nan,False,False
JEGI,Europe,,,All Cap,Equity,nan,nan,False,False
JEMA,,,,Large/Mid Cap,Equity,nan,nan,True,False
JEMI,,,,Income,Equity,nan,nan,True,False
JERE,Europe,,,Large/Mid Cap,Equity,nan,nan,False,False
JETP,,,,Global Jets,Equity,nan,nan,False,False
JETS,,,,Global Jets,Equity,nan,nan,False,False
JFJ,Asia,Eastern Asia,Japan,All Cap,Equity,nan,nan,False,False
JG15,Europe,Northern Europe,United Kingdom,Government,Fixed Income,nan,nan,False,False
JGC,,,,Large/Mid Cap,Equity,nan,nan,False,False
JGEP,,,,Large/Mid Cap,Equity,GBP,nan,False,False
JGGI,,,,Large/Mid Cap,Equity,nan,nan,False,False
JGHD,,,,High Yield,Fixed Income,nan,nan,False,False
JGHY,,,,High Yield,Fixed Income,nan,nan,False,False
JGNR,,,,Aggregate,Fixed Income,nan,nan,False,False
JGRE,,,,Large/Mid Cap,Equity,nan,nan,False,False
JGRN,,,,Aggregate,Fixed Income,nan,nan,False,False
JGSA,Europe,Northern Europe,United Kingdom,Cash,Fixed Income,nan,nan,False,False
JGST,Europe,Northern Europe,United Kingdom,Cash,Fixed Income,nan,nan,False,False
JGYH,,,,High Yield,Fixed Income,nan,nan,False,False
JHEF,Asia,Eastern Asia,Japan,All Cap,Equity,nan,nan,False,False
JHYP,,,,High Yield,Fixed Income,GBP,nan,False,False
JHYU,,,,High Yield,Fixed Income,USD,nan,False,False
JIBG,Europe,,,Corporate,Fixed Income,nan,nan,False,False
JII,Asia,Southern Asia,India,All Cap,Equity,nan,nan,False,False
JLEN,,,,Infrastructure,Equity,nan,nan,False,False
JMAB,,,,Government,Fixed Income,nan,nan,True,False
JMBA,,,,Government,Fixed Income,nan,nan,True,False
JMBP,,,,Government,Fixed Income,GBP,nan,True,False
JMF,Europe,Northern Europe,United Kingdom,Mid Cap,Equity,nan,nan,False,False
JMG,,,,Large/Mid Cap,Equity,nan,nan,True,False
JMI,Europe,Northern Europe,United Kingdom,Small Cap,Equity,nan,nan,False,False
JMRE,,,,Large/Mid Cap,Equity,nan,nan,True,False
JNKE,Europe,,,High Yield,Fixed Income,nan,nan,False,False
JNKS,Americas,Northern America,United States,High Yield,Fixed Income,nan,nan,False,False
JPAS,Americas,Northern America,United States,Cash,Fixed Income,nan,nan,False,False
JPBM,,,,Government,Fixed Income,nan,nan,True,False
JPCT,,,,Large/Mid Cap,Equity,nan,nan,False,False
JPEA,,,,Aggregate,Fixed Income,nan,nan,True,False
JPEE,,,,Aggregate,Fixed Income,nan,nan,True,False
JPEH,Asia,Eastern Asia,Japan,Large/Mid Cap,Equity,EUR,nan,False,False
JPEL,,,,Private Equity,Equity,nan,nan,False,False
JPGB,,,,Currency,Currency,nan,nan,False,False
JPGL,,,,All Cap,Equity,nan,nan,False,False
JPHG,Asia,Eastern Asia,Japan,Small/Mid Cap,Equity,GBP,nan,False,False
JPHU,Asia,Eastern Asia,Japan,Small/Mid Cap,Equity,nan,nan,False,False
